X1;X2
3.7701154;16.64285
-1.6864848;-1.6932838
-32.534157;25.19468
-18.623857;32.514397
18.797047;7.0219812
-11.766029;13.158123
20.183084;-23.109629
-12.035966;38.62853
-7.493351;4.1285486
8.605477;-23.953402
-36.096245;20.66471
31.649612;-19.31725
-2.3105927;-24.738285
-3.2667148;-20.9915
-16.758633;-25.965895
-19.514858;-26.543007
24.02482;33.92274
-8.123184;-12.271078
16.765882;18.411047
9.341321;4.875989
-11.409303;-4.46632
42.251766;-15.8216305
25.484238;39.144775
-9.046786;-43.599625
13.592053;12.112563
-21.945375;-5.56823
-25.811586;26.5746
-41.769665;2.9327443
-9.245407;18.236635
19.468401;-23.02416
-27.207304;5.9027
-23.31803;3.5782065
-11.071503;9.148345
-6.509587;2.191924
-13.095032;24.720566
-13.018071;-36.86409
18.734186;25.401041
-6.3673472;-14.592398
-34.98424;-8.90283
7.3243585;11.04925
-4.5941753;-23.836374
-13.094419;33.76518
9.610261;-8.6412525
-2.2795012;43.104137
25.86407;-25.711075
-13.4764185;-45.14375
13.889672;-37.9825
-6.531014;17.133955
-11.2776165;10.990178
-22.269144;-27.59629
29.132074;0.8505969
10.575925;-7.7256913
3.2116804;3.7823708
-29.268843;35.42515
23.217953;-5.0822186
-33.727386;14.742193
14.665032;31.776281
-2.9274113;-8.915766
-32.954216;-28.555595
11.424829;-30.20868
9.870044;-17.382383
12.830878;-6.230676
-13.294082;-38.327003
13.671282;-2.1649697
-42.096867;25.8772
-3.8871465;-38.02943
9.5590925;-14.687818
11.148755;6.168081
35.979786;-7.2094164
-33.224663;-28.773138
-6.6024847;-28.79154
29.062515;-24.273024
-18.572813;-39.147835
28.844643;1.4167134
36.048065;-24.711512
29.922274;-32.949158
-0.6461059;8.625047
-22.174976;-35.12412
41.74799;26.843502
0.70179766;-25.891022
-30.775553;-5.0128884
-8.017976;-26.02261
-10.152513;32.80823
40.137577;21.496582
-31.658915;26.669815
16.645658;13.330738
-24.640818;-8.310572
31.973333;2.0566607
-8.041948;36.197956
-42.381958;2.4629166
7.554949;-19.997211
13.250891;-7.5959544
25.734715;5.3144383
37.550137;8.9400835
-31.94085;-28.635326
-15.977813;8.55374
-16.486858;11.288922
34.991817;23.33673
-38.37827;24.416178
-0.08585836;24.029457
23.599995;8.776946
0.7591049;29.094255
-1.7637411;-24.600992
-3.1833813;-37.11345
23.520159;-32.46776
-14.743457;-23.232548
-10.798983;17.028193
3.8945498;16.45627
4.519869;2.1829948
26.15294;36.722904
4.1633024;-4.788943
12.793235;-22.069386
-7.457406;16.507175
-17.749151;6.14043
8.314167;-27.341198
-1.0453987;-26.3041
3.7398741;42.641266
9.133845;-4.865245
-32.51564;14.710614
-2.1259067;-35.14025
31.801865;-8.707633
7.001876;-26.677898
-14.536027;0.5185846
29.163195;25.606361
19.481037;24.170492
-15.073151;11.152608
-20.699057;9.0269575
-31.344852;33.983517
-30.958633;-4.9888086
-3.4583387;-0.102951206
-27.572264;21.51324
42.83048;18.518728
38.44765;-22.245083
41.914837;21.405039
-0.5167034;9.044905
-35.75365;-5.4856386
-16.568523;11.215556
7.190421;13.553115
-31.29235;1.1983579
-21.632948;29.023876
-33.99231;-24.176462
-12.84633;-23.301144
-23.847996;-1.1863813
14.9250555;1.3514134
-23.39798;-2.7244384
18.764397;30.674007
29.887758;-5.339909
-11.619451;-20.510174
-12.287308;-35.851074
-16.977287;-19.359364
1.3010299;-41.157806
30.450485;26.362877
28.136702;-10.845042
24.118065;44.050972
-4.7756376;-27.582872
9.565876;14.918558
33.19149;8.9895
-33.09386;-28.921371
31.100496;1.7016114
19.469982;-13.146887
-10.58386;30.925705
13.883401;-41.333305
-1.6912972;-24.565884
-10.412163;36.421005
-2.3293118;-36.094257
-33.187836;36.53791
-33.7569;15.822313
-0.42468137;26.757261
46.586605;4.1790595
-25.255024;-28.636509
13.539824;-1.1492846
-20.802893;-37.184834
-15.385061;-20.561356
-47.129765;14.32987
-19.213764;-26.33163
-1.7284331;-22.543005
-17.558846;9.574638
4.1043916;-4.7033043
-41.500797;-11.583267
-32.4013;-8.767522
6.807843;-25.191088
35.682934;22.747528
-31.34121;14.366627
28.059649;-10.702892
35.229706;0.6580569
-18.746775;28.05842
-12.624307;-21.906225
14.619933;-18.281288
-3.4360125;25.047539
20.224154;11.041854
41.03941;-9.416484
-38.21626;23.43313
-36.88075;11.05359
24.564293;-34.588364
30.747295;-33.50331
-10.556823;22.051428
-6.2691197;-1.0994819
-22.973747;19.473972
-18.041498;43.3856
24.69025;-31.479328
2.6133232;-28.758507
-2.8543139;14.30955
-22.259703;-16.968328
45.544315;6.2171025
-21.582079;-45.117638
-19.042519;-26.094822
-3.4261432;-11.2581215
5.8335066;42.307487
10.075949;-22.966022
2.2879543;9.34234
7.7428703;-2.7014291
4.8321004;-9.291348
42.19104;-11.143851
21.491037;-14.824897
-2.158644;17.422352
21.727829;0.49559554
5.235571;14.94105
29.737585;-11.7727
26.048477;-13.0519495
-13.442995;9.61327
-16.762735;-16.94594
30.43171;32.23633
-26.8281;-5.5635276
18.478277;-40.231926
-38.029335;19.977633
27.886127;0.17739512
20.247442;7.6923847
6.8513722;15.819358
-31.39839;26.215673
15.159277;-7.1540093
-29.103905;3.9919403
43.66449;4.3468423
13.640976;-5.2259827
-25.233995;7.149773
10.83215;3.3077786
7.0610237;-47.1915
30.685692;11.620697
-15.890505;2.5818574
-17.333652;8.766249
-10.4972725;-42.740284
-2.9003997;0.40921566
-16.308773;-17.047333
-3.9929817;-13.468517
49.64834;1.3475091
4.7652087;31.542372
-32.847004;-26.300522
44.297443;3.730726
-33.374172;10.854581
-32.03939;-27.020319
1.7046218;-38.370243
29.723612;-23.49245
3.0720193;-12.659238
-27.866055;0.8848787
-12.636677;-23.093788
-24.903976;-15.153922
18.744698;4.591786
13.166657;9.646469
0.86601275;6.5763583
25.29001;36.42138
-47.61004;12.038759
17.3885;-29.145252
-14.411495;19.793531
14.008771;-3.8652012
0.38591245;-1.4827683
-13.90445;23.339642
17.851597;-13.858922
-0.097317874;-0.5387422
-10.244459;8.655263
-36.527718;-22.935822
-20.614824;25.095213
-0.43691677;-38.114304
-3.638608;48.071304
6.5221376;-12.049826
8.294696;-20.460865
8.914833;-36.625053
-12.448777;34.146263
-39.18917;-5.41923
-25.851068;-15.168943
26.078445;-31.070618
4.0413957;19.278803
-31.999012;-26.795143
11.487283;-26.575527
-33.33637;33.394756
-21.951006;-27.535458
-17.449516;24.863813
-22.637245;-34.699333
-5.430593;18.697351
-36.27363;11.769663
-7.809637;-18.483826
16.00904;24.758734
-16.524555;11.34325
-2.6598349;27.630657
-7.146775;10.522455
-10.733015;24.197332
16.075825;9.395361
-8.342165;41.028454
33.888935;7.989928
16.312677;-21.560642
-29.74073;-13.991362
44.18553;-9.732612
37.33294;30.091293
-21.889103;1.0996124
-25.42438;-12.948783
10.803511;17.159868
-3.0086653;44.90846
35.089207;28.260115
28.373075;-1.613707
28.144358;-19.220789
-13.089267;24.572231
12.839848;-1.7058563
-9.5467415;4.716807
-1.4289782;-0.20095034
-40.53702;8.984506
-27.112885;32.203182
-37.860443;19.778212
-14.504822;1.3583822
14.601951;-13.477873
-2.8648682;-25.269665
16.073511;-8.091925
5.1150203;-2.4459565
18.636835;-26.988482
-46.32769;12.584778
-4.703944;-35.83385
37.009453;31.410309
4.4525027;-17.582167
-13.68517;-19.69282
-5.7146792;-2.0915635
21.475357;-25.555332
1.2605375;23.455364
-32.85766;4.987592
-7.4473734;-25.82249
-16.862406;11.554287
12.1945915;-21.211721
9.788919;-0.7015441
26.185287;-20.344017
-18.888508;-17.04832
38.71679;-6.391829
-8.735552;8.818906
22.917511;5.440282
27.625557;9.372499
16.805931;-23.322515
32.148483;-8.555499
25.141233;37.87632
-38.46337;4.259172
-4.667606;-13.880356
-39.03436;-3.693282
7.3091984;27.63261
-5.5601807;5.1242514
-12.219635;-29.193005
0.56580466;-35.927658
-36.63871;-4.6303587
46.53377;4.2110643
13.061999;-29.565296
48.991684;0.40428466
17.616512;-35.79011
-36.905087;10.242152
-12.411336;40.143303
1.4709475;38.30586
15.026051;2.4647334
-19.88781;28.423788
-13.970739;1.9321092
42.050137;5.4625454
4.9553776;-4.15219
-27.969519;20.596485
14.601948;-20.955715
20.14397;-29.197264
5.703119;40.98947
-33.700043;0.7901827
13.008715;17.193193
30.618681;-20.615404
10.817482;17.349009
14.431874;25.577843
21.265274;5.986043
-25.934874;-6.537833
-8.255352;41.171734
-21.596664;12.283782
36.126408;27.728575
-10.274483;-10.878979
-5.1611233;-27.111992
-7.402402;12.0026865
13.610598;12.072863
-11.757579;-10.6076145
-37.77018;-19.046804
-18.42972;-35.04269
-18.230654;-22.547117
28.625635;5.4362836
-11.437657;-4.697777
-8.963916;-46.586113
29.20539;-29.997799
21.957308;19.456457
12.23228;17.165636
9.451389;-1.4730676
-0.8371283;40.32366
42.72448;-16.952831
-6.132023;19.029354
-32.187614;4.7634397
-3.4461095;30.87763
-26.414679;-8.225306
-37.064;-9.140704
30.219286;10.22893
-26.487251;25.48919
24.400192;-13.3232765
-2.9843826;-25.55891
-18.946087;26.8063
-38.88227;22.573904
30.28269;-32.310303
2.497166;39.025208
0.73111755;-29.825191
16.119364;-1.9922514
15.822633;-39.15958
20.26202;-28.284199
-26.707516;0.3061299
44.260307;-9.719899
-39.36759;4.344797
-16.702503;8.978797
6.113386;-16.121166
1.6782738;24.389715
-31.232834;-29.039776
0.87876475;-0.059024382
-29.599089;-22.711052
41.899765;21.92017
7.717277;-42.70747
31.763346;-32.992607
-14.569925;-17.256779
18.738335;-44.482674
-2.7833736;25.785578
-0.17753278;-0.59055877
-14.05921;-22.979706
35.891335;5.9797626
38.50221;-17.199326
-16.006521;36.26052
-10.136443;23.724525
-15.680108;34.387173
8.54345;-8.484687
43.686592;7.312106
25.797153;0.75589526
-25.569689;-5.427782
-40.63546;-6.2027645
3.603076;-11.528313
39.963863;-21.649973
-36.21527;-18.982449
3.6621587;41.71753
-33.95352;-19.255047
-17.143286;-10.495535
-28.227163;-17.190472
10.733278;0.7553508
35.096157;2.8973362
9.554557;-1.518188
7.3584185;15.406337
-2.8169193;15.178877
32.623753;7.8247356
-31.934254;31.477
13.890621;-30.527397
29.901731;3.9511118
40.770363;-12.13038
25.73334;-31.87253
-22.32599;4.1401954
-24.970976;-29.329287
-13.168037;-20.598623
-33.276886;35.072456
38.082275;-13.3252125
13.433588;26.28644
-25.421234;-23.834326
-39.050243;20.032692
-7.640112;2.2854135
11.958248;-23.559658
-17.015718;4.5341134
16.7701;-30.63857
16.973564;-25.196974
6.6937623;-12.739569
8.779266;-37.11338
8.566341;5.085207
22.905485;5.3831625
48.152668;1.5816443
-0.6862185;-5.611802
-1.1526937;-37.18177
-13.665633;-11.298731
29.154518;8.911138
19.164768;-44.146774
1.6153748;8.558039
6.2910185;-26.43042
2.4662955;2.8429596
-4.4387937;46.15423
23.208689;38.258644
8.568361;-21.941614
26.185404;-8.328052
42.57946;-14.41031
12.894522;20.122568
12.002194;-21.590439
48.71039;0.2498288
-20.648558;1.1150506
-16.652843;3.6841338
-24.450684;-22.48132
34.599453;8.245906
-5.2379203;-34.044285
10.275215;-14.509146
-34.84965;-20.847267
13.410972;-0.6255041
44.79316;4.1542163
19.448774;30.852846
8.428348;-7.2680683
1.8827014;6.5486436
-29.077566;19.734419
14.050796;29.435322
-0.58241934;26.001158
23.978563;-7.2922115
-46.825764;-0.07206546
-3.1300476;-22.973696
-29.213291;-8.990669
7.475224;-1.9724916
-0.6718497;10.015189
-26.34909;-5.2992043
-23.486834;-2.8287895
-21.025267;9.808811
4.693904;-20.068504
27.920475;-16.553886
31.571629;12.440903
-34.88199;-19.517044
12.9310055;4.076278
27.340199;6.753446
7.1070523;27.080986
9.653702;19.999586
18.476791;-27.760471
26.24555;-32.9242
-41.450447;-5.8552313
24.234093;11.301135
-48.91269;5.52558
14.069654;29.167631
-12.801256;11.282737
-20.034794;-17.645348
5.2432055;45.354725
39.65817;-14.441853
-42.140427;-5.5763116
-8.937522;12.807053
8.387198;27.114973
29.609;9.644796
16.080296;-39.80306
27.062366;-33.98072
7.4945765;4.770271
-26.198755;-22.598457
-41.870186;2.9223955
20.327744;3.5484715
11.873121;-5.334763
42.32993;3.6655483
-40.592045;7.091647
27.816244;-29.9506
33.700695;-23.304466
-20.165653;-15.593485
-31.994867;3.9349139
-18.2471;43.659203
-29.307446;-24.759892
17.38374;-19.430662
-9.372623;18.235884
12.732701;-14.2942915
-29.206942;3.476543
25.969877;27.0184
4.064371;-3.5727966
1.532494;1.2647749
-25.346058;25.371416
-36.957535;-8.699063
12.959715;-22.889528
-26.30354;-6.1016345
48.870945;-4.0679183
-32.34045;-28.087126
-14.503446;-12.458054
3.8466525;5.8066907
-34.019386;-24.770985
33.860405;-13.075524
41.501007;27.429205
4.0712028;-16.131666
-12.731149;-3.4210064
-30.046167;6.7580156
11.177925;-14.807577
-3.3273587;-35.610294
-46.930443;-1.0717137
-30.61188;-26.563993
-9.330099;23.895329
37.004135;12.6146755
6.4239326;-12.025798
7.289675;-5.3510385
24.947165;-35.955402
-37.25786;-20.869534
-32.117317;-19.073124
-46.942913;4.8860407
-5.34264;-44.687027
41.439613;27.310349
21.157246;6.1120343
-16.642796;-10.105343
-39.406563;27.015438
18.896708;-12.898481
-31.06262;1.04442
-40.908592;-13.550785
-27.80836;-1.4706215
-30.460814;28.164171
-26.630226;-15.618954
-28.226744;22.113321
-6.897549;-17.189657
-22.17839;-44.719513
42.123386;18.922956
-34.957363;-18.219593
45.878315;6.629102
43.950745;-20.75931
-45.44141;2.8062768
15.687467;26.717981
2.9440331;-13.209355
20.852633;-3.9601254
-14.95649;-23.304825
30.637457;-20.6807
42.32702;-11.106655
-29.898098;36.69612
-44.446026;2.9089534
-34.856934;22.243238
-16.661516;-16.555876
-26.916693;13.192347
22.705181;-2.8172202
19.011515;44.091072
-13.797289;-23.357473
-17.102057;3.055977
-47.971092;14.518226
17.05428;11.76861
-11.551107;-13.238438
46.66322;-2.2807174
6.217254;37.98696
-40.370415;-10.515862
30.372156;-20.957699
28.688753;3.813999
-15.705111;35.98244
28.378159;-13.178353
9.441663;-29.65824
0.27462465;-27.44278
22.015274;8.659016
-14.693169;-35.51942
13.233257;32.397686
12.284666;4.499588
8.979808;-36.621258
26.320095;26.697332
37.91809;-20.028057
-13.598182;37.411892
23.286715;19.49084
11.267435;-16.82965
28.510044;31.615355
-17.945534;-24.050745
-16.864418;-10.468794
-32.749123;-16.23439
-10.117085;-7.571762
25.516848;-29.84973
-45.686802;10.283503
-18.334663;-17.741434
26.35395;-10.621462
25.661688;-23.605555
-11.576946;23.61398
-12.118173;12.420164
33.047764;-10.332559
-13.070555;11.942648
6.154297;35.47627
5.5527244;-26.298727
19.645142;-14.304216
35.389942;-24.955338
18.60012;42.89401
-28.46045;8.596345
-36.241203;26.021454
-6.3316545;-34.368076
12.299192;4.665583
-40.771847;-10.133179
33.28527;10.634038
17.354753;39.033203
7.5782166;-12.728231
-38.28164;21.019691
29.110868;-19.087103
-25.845915;34.7759
-20.51289;-35.093227
32.643917;-9.794777
36.235733;-11.846027
-8.010864;11.943473
0.87123907;38.889507
14.661065;4.212866
-34.137634;-9.049083
18.332565;-3.084237
37.55013;-5.8161426
30.65202;-34.254826
28.138363;-14.66321
9.661224;-21.994904
7.39543;-20.884338
48.570484;-0.021126648
-20.425297;-15.8832
12.795453;-29.721937
-23.135729;-13.601754
-29.253614;-14.264312
-49.990818;0.6369759
-30.499172;36.790062
-1.9728642;27.139032
-21.291798;-0.008973992
-12.535818;-6.7923846
-7.2384768;37.397396
30.730717;23.023409
-36.71504;11.058918
5.1059737;11.961879
-10.34818;22.327454
24.916325;36.633278
30.944653;23.59457
-25.526928;-17.888597
13.622962;-19.837431
-39.80151;-5.5258365
-35.73268;11.311191
13.091933;19.44618
-2.791646;-7.329793
18.871176;-19.224821
-15.07054;-19.105156
40.46205;-9.370072
12.0973015;-23.21167
27.48204;-35.417664
5.1052985;-20.643652
34.71884;-24.119648
-16.905628;23.137602
-9.775833;-7.648908
-2.7481697;-11.410286
41.5475;-9.649774
10.669115;29.786306
-24.329336;-1.8558311
6.859761;-27.8577
-28.53026;35.09843
23.486824;18.571608
-22.72503;-25.58319
-15.258586;20.802572
3.2028837;2.7859197
-33.48182;1.972753
-13.028181;-5.5915265
43.83981;3.9759998
35.31647;0.896948
-13.724468;12.71869
-42.960007;4.7541194
4.2544417;16.258926
23.91619;36.100174
-6.7264338;-1.2006088
-35.042683;-18.431347
-0.3108555;7.208176
27.607145;-27.618162
-35.38481;-25.960506
0.04534675;24.225367
-26.95781;4.868502
-5.833322;-49.150566
-18.152887;-27.616922
-39.74971;-3.1193137
-33.312374;-11.721883
10.00854;18.332348
-13.19609;-10.811413
-7.6562347;3.9003115
-18.32053;-20.01469
11.359692;-12.201713
10.5144205;4.0885715
12.126891;-9.777666
-49.80619;0.6154806
11.307571;26.597666
35.270172;-14.594683
-3.0775938;27.275356
20.873066;-44.973354
-27.50135;34.54367
-0.26235262;37.27493
-36.310104;29.639992
-33.384373;-7.3717914
-33.4429;11.041357
15.616643;-39.90178
17.00435;43.290386
-1.7310342;-13.980482
30.055775;-20.482765
-24.851694;14.869354
3.870274;40.813343
30.003485;-15.675925
-32.888195;24.51581
-22.100159;-26.623453
8.192825;-24.082329
0.846053;44.503082
-44.831333;2.58876
22.702183;-12.985399
-45.00238;10.339478
-4.1844397;-47.964386
32.94112;-32.852436
9.638626;-17.183567
14.534417;8.774299
6.7181635;-46.403862
-14.050103;-35.976864
-30.41285;13.44356
31.424685;20.68951
36.91506;-12.282522
-5.0825815;16.13757
12.539063;-21.54178
-21.987352;-45.359863
2.961121;3.9160314
42.101902;18.957464
31.600327;-2.9785433
25.914806;26.904345
15.033571;-25.093067
4.418212;4.803908
2.7600236;5.010501
-19.116377;-36.902966
-38.907925;-3.739833
11.111157;-28.526775
-22.508879;-17.11185
-9.265309;-43.336525
27.76037;9.123021
-4.4586716;-24.512657
-11.402729;23.940657
18.781305;-22.098877
19.539831;-21.612198
46.012383;-0.5262685
-13.272428;-8.524783
-42.78632;-10.776255
33.532444;-11.227848
32.828205;8.732021
41.981052;-19.90965
-1.6185896;41.862926
-18.040386;43.653805
33.209816;-10.619724
-6.6631203;-24.675303
18.565908;32.227215
34.470413;6.269115
-22.865963;19.62432
-22.07998;-20.71114
24.252247;5.390465
-30.775295;35.606167
38.952686;-19.669834
-20.3587;-8.495674
29.324867;-21.981733
23.950747;-13.123292
15.697586;22.89979
0.90888524;-3.9556234
-48.085133;10.080248
6.8002124;-41.385685
11.814104;-9.862077
32.656303;2.0515826
-21.162975;-4.914715
10.607374;14.45298
-30.798903;19.240904
-37.80048;-7.621302
-3.0347912;-24.59105
24.5687;-35.676212
30.838339;31.939886
5.2582817;-2.204906
-28.359684;1.0987449
25.333803;-31.811008
-2.6354427;24.20145
27.468002;5.5295057
-15.9239025;-7.4148765
14.857986;2.2877595
15.390336;-45.81945
14.799158;10.582152
30.0294;-15.696107
-8.520506;-15.1511
9.468397;2.5450828
-6.7392035;-4.691894
-27.529825;-9.090766
-16.797543;10.8344
-7.3886366;17.143787
19.016895;-28.327166
34.07605;-6.842753
-25.15319;-5.777239
-5.1990232;0.06253573
31.340612;27.074593
27.362432;-31.087992
-37.76817;29.178493
41.97083;25.594564
-22.831226;-5.019019
-1.8447088;-23.447376
13.776615;19.478588
8.366909;-20.979933
17.218622;13.587576
28.465826;-2.454236
-44.360508;4.395221
-22.132395;-45.212723
-2.5987837;15.695259
-8.687479;38.140385
-36.93346;-9.860414
-18.9189;21.237623
-1.8899825;-22.375511
-1.4236981;9.585429
-5.138436;-26.75589
-4.394572;-20.948494
13.777625;2.5818684
17.699362;-3.4187298
-4.3565683;43.349773
2.035665;8.3682165
-17.831682;-9.82065
46.431442;0.38101125
-22.429724;-13.663682
-10.204672;7.0556426
-14.9033165;5.9163074
-14.38311;-22.498291
-14.479339;-8.88094
36.738705;-10.4887495
-12.084829;1.6673679
29.292059;-23.635778
41.18048;27.026684
0.50263387;42.82153
41.706013;-10.183582
10.915669;-21.02728
18.949287;-28.122858
-17.437746;-2.6178432
8.750476;-37.463436
33.821026;-8.598394
27.97266;8.820939
12.617245;27.614964
-34.224216;21.227417
-4.374028;-8.592818
-10.902473;-47.57504
-30.865158;1.6546075
-40.700844;8.317383
25.894775;11.274685
42.516026;-23.783623
-1.408273;-38.5239
-11.170145;40.025482
-37.68044;-18.532583
-32.01479;5.4557
-26.106436;24.692654
35.45476;6.8352532
5.521775;-42.159546
-25.63071;-5.430189
37.05661;9.387169
-43.719185;-11.311561
-3.5946229;-26.92857
-2.8324437;7.1328373
-31.109322;-18.450544
1.8708702;45.57552
25.907763;-10.998711
31.504093;5.5272093
-21.138678;-24.85262
-31.62113;-6.454063
29.846264;14.098917
-31.76522;11.337652
-24.00508;-7.506703
13.214021;9.661876
29.817606;4.0568166
11.964862;-1.3623122
-35.672348;-21.331835
34.483154;6.4403768
16.368176;-17.279606
15.977145;25.598255
17.951118;-8.346647
-6.8375006;-9.694739
-28.478302;-15.12998
-25.014091;-15.457088
-24.07981;-17.520454
-4.870477;18.184788
10.397854;-23.377218
-14.312539;-0.83656347
45.765488;-2.7447343
-22.53812;7.714139
-13.932039;-14.095543
26.453938;-33.941692
-33.60212;36.294025
-1.2799003;8.848123
-32.738647;-2.674211
-23.063265;-19.981882
19.705034;-43.818047
-31.087643;34.022503
24.674242;-17.909925
-31.588623;-11.578974
-20.191727;5.3122826
-34.025654;-23.956911
39.64675;17.667324
14.4330015;-8.605014
28.452297;8.246445
13.006577;-20.985489
21.333708;35.896534
19.581568;2.308818
24.71362;-17.862394
14.69914;-40.186462
21.104359;8.22079
-24.350494;3.7488754
-5.9010267;4.5941133
-7.342733;7.241842
-37.21965;-8.550908
-37.79107;-1.9506445
8.448226;11.157123
-9.400415;18.30999
31.822584;-34.645214
32.778896;11.301159
20.81192;-2.0100777
13.863411;32.108932
-21.675346;19.513832
33.2831;26.809763
-33.10361;-16.311646
-11.096434;39.23537
46.72377;-1.0162653
4.447653;-20.143541
29.047316;22.247776
-46.86852;11.614457
-7.694934;2.5204644
12.451309;37.25638
-9.177665;-4.339155
-1.3744138;5.9251447
-25.516516;-22.142603
18.234701;25.51024
13.279803;-18.66646
-31.003511;-4.8562903
-0.7291765;10.155215
27.073877;38.11301
26.16505;-20.194881
-36.26766;-22.813065
-22.441618;-16.962639
-16.222233;1.6144012
-25.018793;12.6599245
13.15046;23.416986
-25.97858;-27.325352
-41.60141;25.325968
4.8881197;36.11149
24.13934;1.2110546
-21.862364;0.75068754
4.5013456;-8.15577
-34.264423;-28.157232
-41.570156;-10.941659
30.215603;-19.983074
-19.850153;16.41245
-18.91923;-3.869586
43.793606;-20.541653
1.7718287;-11.777184
39.564327;-18.345749
37.183617;26.63914
-5.0768194;15.265405
15.045069;-4.317544
1.7771504;3.3261714
-13.980458;-19.039316
15.101877;28.513872
-21.349127;26.86802
21.000208;-20.489037
29.153952;6.4273148
19.231112;-17.056843
13.051151;-17.428547
-9.170988;25.075037
30.406164;-0.40375355
22.058292;0.22719638
-11.955882;23.78557
-32.89053;-16.465519
-3.3893814;-1.8118175
14.892684;1.6282508
-27.370401;-20.258644
23.203384;-6.4315205
-0.9707263;37.892025
-8.37492;-15.985712
17.172739;-44.81406
8.98684;-4.800374
38.451305;-13.129803
8.749055;-8.906193
-2.260033;43.200443
3.8876884;-10.060632
3.0145106;-39.78964
6.1379547;41.884453
9.982212;-25.338905
33.96362;27.053007
20.728275;8.056948
21.332827;-23.739967
9.563854;-5.0318832
-3.889502;-35.647755
3.519814;-16.805254
28.090248;-11.065019
-47.611607;12.560766
15.596253;-14.0899515
26.274464;-1.2288
12.605697;9.852202
23.584126;37.935104
-23.289925;-19.1958
9.28259;19.085424
40.094593;-19.258736
25.491936;43.16064
-39.594353;-13.241247
-26.487696;-23.423706
-47.788425;0.93317544
1.5363162;1.2899293
-9.060978;-46.032322
13.692781;-27.532219
-5.7476034;-5.5287204
-11.64897;17.741528
-22.647768;-22.756004
-9.269752;-8.354686
-32.132652;30.88267
-13.7571535;20.428005
-38.473248;27.49401
-20.977665;-23.32049
-20.257853;-3.7985623
-15.0045595;-37.7028
-9.863975;24.063583
-27.89965;20.601526
12.792943;-29.678362
-34.650364;-18.315887
-47.472195;13.471716
-13.808935;1.9422328
-18.142374;40.677364
-15.466885;14.353774
-48.709553;10.281096
-48.252888;14.708639
-17.013186;32.252357
-40.898624;2.0761857
0.7298033;-38.694386
8.8128195;27.666899
-48.388924;11.257602
12.092583;-10.357719
21.140837;-7.625335
-17.829802;-21.57937
-2.584275;-25.341608
-7.6698046;-12.397031
-29.700632;10.355459
42.043137;-11.083825
-15.186774;21.567293
7.7396502;-27.204985
-44.833267;13.090344
-29.411484;-22.005703
-12.949448;5.466683
-41.198135;21.769663
5.4841585;-15.646702
4.591519;-8.630298
-11.807242;-29.201881
-8.631066;36.983143
-34.95428;-8.935705
2.8799732;19.093658
-38.297382;2.762352
-15.217613;8.903111
13.595945;-19.233984
-26.392105;-6.417968
36.22922;-11.5720625
-4.795094;47.636402
31.791662;6.320534
21.267387;5.622604
2.4605474;7.3769956
-0.5080323;-35.234077
16.59812;17.844435
31.877764;-12.222491
18.218847;-21.44732
41.64326;-11.376387
0.45939547;9.871526
-39.216614;-6.8305845
-31.634205;30.787378
-29.565258;3.2017744
-41.00958;-12.756887
45.701443;7.8555517
-37.38598;-27.299776
14.545948;-3.8734665
13.33988;-42.347645
-11.877897;-34.51149
-17.234419;3.04281
-11.263234;-12.675641
-3.6612885;25.948004
0.9536178;2.7331247
25.20384;-19.48013
5.098153;-5.270043
1.093919;-26.39103
-31.06793;-26.838251
-37.46572;2.120484
-4.2964416;0.66764134
-9.46043;-17.29429
10.262133;-21.577597
21.914232;0.5484938
19.942255;30.524149
2.7007113;19.050127
28.901024;-31.68358
-16.085997;-28.677752
14.083313;-12.819225
-21.298382;-6.0864024
47.24275;-4.560668
11.716187;-3.7964373
-43.310303;2.542277
10.701189;3.4014394
-10.526837;23.733307
-9.854582;-17.043962
-2.499883;-25.753378
-0.04531121;-33.339413
-6.588894;-16.706566
-23.259281;-37.603172
-4.373636;2.6646755
7.914314;-47.171085
-0.642075;-23.442598
-6.6860547;-0.57918876
-29.672735;0.4550829
-3.4889255;-36.38166
19.527794;31.480326
-36.863003;8.090232
10.573428;-10.398835
-19.865639;-21.841978
42.07045;2.2155275
7.057526;-21.59937
8.858794;-8.162774
14.312617;-40.845337
-20.317476;40.211536
26.609127;-1.057105
-26.163654;-20.345581
-2.7115188;2.3649583
45.317894;8.3269005
-21.808973;39.443214
17.643017;-22.831253
39.662975;17.85906
7.6553626;-42.135075
-37.888847;23.086277
32.83407;2.576517
2.5453856;-31.931044
29.238104;-6.8347797
9.734561;-37.628178
20.200457;11.082478
-38.259167;5.852589
-14.381975;-20.775032
-37.212868;-2.753902
12.545262;-20.690313
18.751074;-13.314165
4.1479945;-22.89789
-36.287647;-19.049467
7.89625;-12.453837
25.060093;9.364412
3.3937964;43.04665
38.461205;18.385794
-31.912497;26.75925
-0.5261641;-35.2578
-25.502113;-12.350158
4.922128;-23.903633
13.010832;17.818144
20.189846;-20.35535
-14.604754;-21.690996
-6.407743;-41.597065
19.046774;-42.81688
-6.47076;-46.60829
-37.86001;-21.821665
-21.867529;6.971068
-40.38693;26.062178
8.661936;27.6759
16.15042;-40.5235
-21.87546;22.486502
3.0544338;-17.68881
-38.173183;-9.068311
6.5840325;-25.626791
30.74004;23.378944
-3.5151742;-26.62316
-14.236506;-32.80258
28.652847;-23.736864
